Date,CountryRegion,Confirmed,Recovered,Deaths
4/3/2020,Kuwait-Asia,417,82,0
4/3/2020,Kyrgyzstan-Asia,130,6,1
4/3/2020,Laos-Asia,10,0,0
4/3/2020,Latvia-Europe,493,1,1
4/3/2020,Lebanon-Asia,508,50,17
4/3/2020,Lesotho-Africa,0,0,0
4/3/2020,Liberia-Africa,7,0,0
4/3/2020,Libya-Africa,11,0,1
4/3/2020,Liechtenstein-Europe,76,51,0
4/3/2020,Lithuania-Europe,696,7,9
4/3/2020,Luxembourg-Europe,2612,500,31
4/3/2020,MS Zaandam-Unknown,9,0,2
4/3/2020,Madagascar-Africa,70,0,0
4/3/2020,Malawi-Africa,3,0,0
4/3/2020,Malaysia-Asia,3333,827,53
4/3/2020,Maldives-Asia,19,13,0
4/3/2020,Mali-Africa,39,0,3
4/3/2020,Malta-Europe,202,2,0
4/3/2020,Mauritania-Africa,6,2,1
4/3/2020,Mauritius-Africa,186,0,7
4/3/2020,Mexico-North America,1688,633,60
4/3/2020,Moldova-Europe,591,26,8
4/3/2020,Monaco-Europe,64,3,1
4/3/2020,Mongolia-Asia,14,2,0
4/3/2020,Montenegro-Europe,174,1,2
4/3/2020,Morocco-Africa,791,57,48
4/3/2020,Mozambique-Africa,10,0,0
4/3/2020,Namibia-Africa,14,3,0
4/3/2020,Nepal-Asia,6,1,0
4/3/2020,Netherlands-Europe,15821,10,1490
4/3/2020,New Zealand-Oceania,868,103,1
4/3/2020,Nicaragua-North America,5,0,1
4/3/2020,Niger-Africa,120,0,5
4/3/2020,Nigeria-Africa,210,25,4
4/3/2020,North Macedonia-Unknown,430,20,12
4/3/2020,Norway-Europe,5370,32,59
4/3/2020,Oman-Asia,252,57,1
4/3/2020,Pakistan-Asia,2818,131,41
4/3/2020,Panama-North America,1475,10,37
4/3/2020,Papua New Guinea-Oceania,1,0,0
4/3/2020,Paraguay-South America,92,6,3
4/3/2020,Peru-South America,1595,537,61
4/3/2020,Philippines-Asia,3018,52,136
4/3/2020,Poland-Europe,3383,56,71
4/3/2020,Portugal-Europe,9886,68,246
4/3/2020,Qatar-Asia,1075,93,3
4/3/2020,Romania-Europe,3183,283,133
4/3/2020,Russia-Eastern Europe and Northern Asia,4149,281,34
4/3/2020,Rwanda-Africa,89,0,0
4/3/2020,Saint Kitts and Nevis-North America,9,0,0
4/3/2020,Saint Lucia-North America,13,1,0
4/3/2020,Saint Vincent and the Grenadines-North America,3,1,0
4/3/2020,San Marino-Europe,245,21,30
4/3/2020,Sao Tome and Principe-Africa,0,0,0
4/3/2020,Saudi Arabia-Asia,2039,351,25
4/3/2020,Senegal-Africa,207,66,1
4/3/2020,Serbia-Europe,1476,0,39
4/3/2020,Seychelles-Africa,10,0,0
4/3/2020,Sierra Leone-Africa,2,0,0
4/3/2020,Singapore-Asia,1114,282,5
4/3/2020,Slovakia-Europe,450,10,1
4/3/2020,Slovenia-Europe,934,70,20
4/3/2020,Somalia-Africa,7,1,0
4/3/2020,South Africa-Africa,1505,95,9
4/3/2020,South Sudan-Africa,0,0,0
4/3/2020,Spain-Europe,119199,30513,11198
4/3/2020,Sri Lanka-Asia,159,24,4
4/3/2020,Sudan-Africa,10,2,2
4/3/2020,Suriname-South America,10,0,1
4/3/2020,Sweden-Europe,6131,0,358
4/3/2020,Switzerland-Europe,19606,4846,591
4/3/2020,Syria-Asia,16,0,2
4/3/2020,Taiwan*-Asia,348,50,5
4/3/2020,Tajikistan-Asia,0,0,0
4/3/2020,Tanzania-Africa,20,3,1
4/3/2020,Thailand-Asia,1978,612,19
4/3/2020,Timor-Leste-Asia,1,0,0
4/3/2020,Togo-Africa,40,17,3
4/3/2020,Trinidad and Tobago-North America,98,1,6
4/3/2020,Tunisia-Africa,495,5,18
4/3/2020,Turkey-Asia,20921,484,425
4/3/2020,US-North America,276547,9707,9936
4/3/2020,Uganda-Africa,48,0,0
4/3/2020,Ukraine-Europe,1072,22,27
4/3/2020,United Arab Emirates-Asia,1264,108,9
4/3/2020,United Kingdom-Europe,53699,208,4524
4/3/2020,Uruguay-South America,386,86,4
4/3/2020,Uzbekistan-Asia,227,25,2
4/3/2020,Venezuela-South America,153,52,7
4/3/2020,Vietnam-Asia,237,85,0
4/3/2020,West Bank and Gaza-Unknown,194,21,1
4/3/2020,Western Sahara-Unknown,0,0,0
4/3/2020,Yemen-Asia,0,0,0
4/3/2020,Zambia-Africa,39,2,1
4/3/2020,Zimbabwe-Africa,9,0,1
4/4/2020,Afghanistan-Asia,299,10,7
4/4/2020,Albania-Europe,333,99,20
4/4/2020,Algeria-Africa,1251,90,130
4/4/2020,Andorra-Europe,466,21,17
4/4/2020,Angola-Africa,10,2,2
4/4/2020,Antigua and Barbuda-North America,15,0,0
4/4/2020,Argentina-South America,1451,279,43
4/4/2020,Armenia-Europe,770,43,7
4/4/2020,Australia-Oceania,5550,701,30
4/4/2020,Austria-Europe,11781,2507,186
4/4/2020,Azerbaijan-Europe,521,32,5
4/4/2020,Bahamas-North America,28,0,4
4/4/2020,Bahrain-Asia,688,423,4
4/4/2020,Bangladesh-Asia,70,30,8
4/4/2020,Barbados-North America,52,0,0
4/4/2020,Belarus-Europe,440,53,5
4/4/2020,Belgium-Europe,18431,3247,1283
4/4/2020,Belize-North America,4,0,0
4/4/2020,Benin-Africa,16,2,0
4/4/2020,Bhutan-Asia,5,2,0
4/4/2020,Bolivia-South America,139,1,10
4/4/2020,Bosnia and Herzegovina-Europe,624,30,21
4/4/2020,Botswana-Africa,4,0,1
4/4/2020,Brazil-South America,10360,127,445
4/4/2020,Brunei-Asia,135,66,1
4/4/2020,Bulgaria-Europe,503,34,17
4/4/2020,Burkina Faso-Unknown,318,66,16
4/4/2020,Burma-Unknown,21,0,1
4/4/2020,Burundi-Africa,3,0,0
4/4/2020,Cabo Verde-Unknown,7,0,1
4/4/2020,Cambodia-Asia,114,50,0
4/4/2020,Cameroon-Africa,555,17,9
4/4/2020,Canada-North America,12978,2577,218
4/4/2020,Central African Republic-Africa,8,0,0
4/4/2020,Chad-Africa,9,0,0
4/4/2020,Chile-South America,4355,528,27
4/4/2020,China-Asia,82543,76946,3330
4/4/2020,Colombia-South America,1406,85,32
4/4/2020,Comoros-Africa,0,0,0
4/4/2020,Congo (Brazzaville)-Unknown,22,2,2
4/4/2020,Congo (Kinshasa)-Unknown,154,3,18
4/4/2020,Costa Rica-North America,435,13,2
4/4/2020,Cote d'Ivoire-Unknown,245,25,1
4/4/2020,Croatia-Europe,1126,119,12
4/4/2020,Cuba-North America,288,15,6
4/4/2020,Cyprus-Europe,426,33,11
4/4/2020,Czechia-Europe,4472,78,59
4/4/2020,Denmark-Europe,4269,1379,161
4/4/2020,Diamond Princess-Unknown,712,619,11
4/4/2020,Djibouti-Africa,50,8,0
4/4/2020,Dominica-North America,14,0,0
4/4/2020,Dominican Republic-North America,1488,16,68
4/4/2020,Ecuador-South America,3465,100,172
4/4/2020,Egypt-Africa,1070,241,71
4/4/2020,El Salvador-North America,56,2,3
4/4/2020,Equatorial Guinea-Africa,16,1,0
4/4/2020,Eritrea-Africa,29,0,0
4/4/2020,Estonia-Europe,1039,59,13
4/4/2020,Eswatini-Unknown,9,0,0
4/4/2020,Ethiopia-Africa,38,4,0
4/4/2020,Fiji-Oceania,12,0,0
4/4/2020,Finland-Europe,1882,300,25
4/4/2020,France-Europe,69500,15572,7574
4/4/2020,Gabon-Africa,21,1,1
4/4/2020,Gambia-Africa,4,2,1
4/4/2020,Georgia-Europe,162,36,1
4/4/2020,Germany-Europe,96092,26400,1444
4/4/2020,Ghana-Africa,205,31,5
4/4/2020,Greece-Europe,1673,78,68
4/4/2020,Grenada-North America,12,0,0
4/4/2020,Guatemala-North America,61,15,2
4/4/2020,Guinea-Africa,111,5,0
4/4/2020,Guinea-Bissau-Africa,18,0,0
4/4/2020,Guyana-South America,23,0,4
4/4/2020,Haiti-North America,20,1,0
4/4/2020,Holy See-Unknown,7,0,0
4/4/2020,Honduras-North America,264,3,15
4/4/2020,Hungary-Europe,678,58,32
4/4/2020,Iceland-Europe,1417,396,4
4/4/2020,India-Asia,3082,229,86
4/4/2020,Indonesia-Asia,2092,150,191
4/4/2020,Iran-Asia,55743,19736,3452
4/4/2020,Iraq-Asia,878,259,56
4/4/2020,Ireland-Europe,4604,25,137
4/4/2020,Israel-Asia,7851,427,44
4/4/2020,Italy-Europe,124632,20996,15362
4/4/2020,Jamaica-North America,53,7,3
4/4/2020,Japan-Asia,3525,514,87
4/4/2020,Jordan-Asia,323,74,5
4/4/2020,Kazakhstan-Asia,531,36,5
4/4/2020,Kenya-Africa,126,4,4
4/4/2020,"Korea, South-Asia",10156,6325,177
4/4/2020,Kosovo-Europe,135,16,1
4/4/2020,Kuwait-Asia,479,93,1
4/4/2020,Kyrgyzstan-Asia,144,9,1
4/4/2020,Laos-Asia,10,0,0
4/4/2020,Latvia-Europe,509,1,1
4/4/2020,Lebanon-Asia,520,54,17
4/4/2020,Lesotho-Africa,0,0,0
4/4/2020,Liberia-Africa,10,3,1
4/4/2020,Libya-Africa,18,0,1
4/4/2020,Liechtenstein-Europe,77,55,1
4/4/2020,Lithuania-Europe,771,7,11
4/4/2020,Luxembourg-Europe,2729,500,31
4/4/2020,MS Zaandam-Unknown,9,0,2
4/4/2020,Madagascar-Africa,70,0,0
4/4/2020,Malawi-Africa,4,0,0
4/4/2020,Malaysia-Asia,3483,915,57
4/4/2020,Maldives-Asia,19,13,0
4/4/2020,Mali-Africa,41,1,3
4/4/2020,Malta-Europe,213,2,0
4/4/2020,Mauritania-Africa,6,2,1
4/4/2020,Mauritius-Africa,196,7,7
4/4/2020,Mexico-North America,1890,633,79
4/4/2020,Moldova-Europe,752,29,12
4/4/2020,Monaco-Europe,66,3,1
4/4/2020,Mongolia-Asia,14,2,0
4/4/2020,Montenegro-Europe,201,1,2
4/4/2020,Morocco-Africa,919,66,59
4/4/2020,Mozambique-Africa,10,1,0
4/4/2020,Namibia-Africa,14,3,0
4/4/2020,Nepal-Asia,9,1,0
4/4/2020,Netherlands-Europe,16727,12,1656
4/4/2020,New Zealand-Oceania,950,127,1
4/4/2020,Nicaragua-North America,5,0,1
4/4/2020,Niger-Africa,144,0,8
4/4/2020,Nigeria-Africa,214,25,4
4/4/2020,North Macedonia-Unknown,483,20,17
4/4/2020,Norway-Europe,5550,32,62
4/4/2020,Oman-Asia,277,61,2
4/4/2020,Pakistan-Asia,3157,211,47
4/4/2020,Panama-North America,1673,13,41
4/4/2020,Papua New Guinea-Oceania,1,0,0
4/4/2020,Paraguay-South America,96,12,3
4/4/2020,Peru-South America,1746,914,73
4/4/2020,Philippines-Asia,3094,57,144
4/4/2020,Poland-Europe,3627,116,79
4/4/2020,Portugal-Europe,10524,75,266
4/4/2020,Qatar-Asia,1325,109,3
4/4/2020,Romania-Europe,3613,329,146
4/4/2020,Russia-Eastern Europe and Northern Asia,4731,333,43
4/4/2020,Rwanda-Africa,102,0,0
4/4/2020,Saint Kitts and Nevis-North America,9,0,0
4/4/2020,Saint Lucia-North America,14,1,0
4/4/2020,Saint Vincent and the Grenadines-North America,7,1,0
4/4/2020,San Marino-Europe,259,27,32
4/4/2020,Sao Tome and Principe-Africa,0,0,0
4/4/2020,Saudi Arabia-Asia,2179,420,29
4/4/2020,Senegal-Africa,219,72,2
4/4/2020,Serbia-Europe,1624,0,44
4/4/2020,Seychelles-Africa,10,0,0
4/4/2020,Sierra Leone-Africa,4,0,0
4/4/2020,Singapore-Asia,1189,297,6
4/4/2020,Slovakia-Europe,471,10,1
4/4/2020,Slovenia-Europe,977,79,22
4/4/2020,Somalia-Africa,7,1,0
4/4/2020,South Africa-Africa,1585,95,9
4/4/2020,South Sudan-Africa,0,0,0
4/4/2020,Spain-Europe,126168,34219,11947
4/4/2020,Sri Lanka-Asia,166,27,5
4/4/2020,Sudan-Africa,10,2,2
4/4/2020,Suriname-South America,10,0,1
4/4/2020,Sweden-Europe,6443,0,373
4/4/2020,Switzerland-Europe,20505,6415,666
4/4/2020,Syria-Asia,16,2,2
4/4/2020,Taiwan*-Asia,355,50,5
4/4/2020,Tajikistan-Asia,0,0,0
4/4/2020,Tanzania-Africa,20,3,1
4/4/2020,Thailand-Asia,2067,674,20
4/4/2020,Timor-Leste-Asia,1,0,0
4/4/2020,Togo-Africa,41,17,3
4/4/2020,Trinidad and Tobago-North America,103,1,6
4/4/2020,Tunisia-Africa,553,5,18
4/4/2020,Turkey-Asia,23934,786,501
4/4/2020,US-North America,309699,14652,11263
4/4/2020,Uganda-Africa,48,0,0
4/4/2020,Ukraine-Europe,1225,25,32
4/4/2020,United Arab Emirates-Asia,1505,125,10
4/4/2020,United Kingdom-Europe,57772,215,5281
4/4/2020,Uruguay-South America,400,93,5
4/4/2020,Uzbekistan-Asia,266,25,2
4/4/2020,Venezuela-South America,155,52,7
4/4/2020,Vietnam-Asia,240,90,0
4/4/2020,West Bank and Gaza-Unknown,217,21,1
4/4/2020,Western Sahara-Unknown,0,0,0
4/4/2020,Yemen-Asia,0,0,0
4/4/2020,Zambia-Africa,39,2,1
4/4/2020,Zimbabwe-Africa,9,0,1
4/5/2020,Afghanistan-Asia,349,15,7
4/5/2020,Albania-Europe,361,104,20
4/5/2020,Algeria-Africa,1320,90,152
4/5/2020,Andorra-Europe,501,26,18
4/5/2020,Angola-Africa,14,2,2
4/5/2020,Antigua and Barbuda-North America,15,0,0
4/5/2020,Argentina-South America,1451,280,44
4/5/2020,Armenia-Europe,822,57,7
4/5/2020,Australia-Oceania,5687,757,35
4/5/2020,Austria-Europe,12051,2998,204
4/5/2020,Azerbaijan-Europe,584,32,7
4/5/2020,Bahamas-North America,28,0,4
4/5/2020,Bahrain-Asia,700,431,4
4/5/2020,Bangladesh-Asia,88,33,9
4/5/2020,Barbados-North America,56,6,1
4/5/2020,Belarus-Europe,562,52,8
4/5/2020,Belgium-Europe,19691,3751,1447
4/5/2020,Belize-North America,5,0,0
4/5/2020,Benin-Africa,22,5,0
4/5/2020,Bhutan-Asia,5,2,0
4/5/2020,Bolivia-South America,157,2,10
4/5/2020,Bosnia and Herzegovina-Europe,654,30,23
4/5/2020,Botswana-Africa,6,0,1
4/5/2020,Brazil-South America,11130,127,486
4/5/2020,Brunei-Asia,135,73,1
4/5/2020,Bulgaria-Europe,531,37,20
4/5/2020,Burkina Faso-Unknown,345,90,17
4/5/2020,Burma-Unknown,21,0,1
4/5/2020,Burundi-Africa,3,0,0
4/5/2020,Cabo Verde-Unknown,7,0,1
4/5/2020,Cambodia-Asia,114,50,0
4/5/2020,Cameroon-Africa,650,17,9
4/5/2020,Canada-North America,15756,3012,259
4/5/2020,Central African Republic-Africa,8,0,0
4/5/2020,Chad-Africa,9,0,0
4/5/2020,Chile-South America,4665,618,34
4/5/2020,China-Asia,82602,77207,3333
4/5/2020,Colombia-South America,1485,88,35
4/5/2020,Comoros-Africa,0,0,0
4/5/2020,Congo (Brazzaville)-Unknown,45,2,5
4/5/2020,Congo (Kinshasa)-Unknown,154,3,18
4/5/2020,Costa Rica-North America,454,16,2
4/5/2020,Cote d'Ivoire-Unknown,261,37,3
4/5/2020,Croatia-Europe,1182,125,15
4/5/2020,Cuba-North America,320,15,8
4/5/2020,Cyprus-Europe,446,37,9
4/5/2020,Czechia-Europe,4587,96,67
4/5/2020,Denmark-Europe,4561,1429,179
4/5/2020,Diamond Princess-Unknown,712,619,11
4/5/2020,Djibouti-Africa,59,9,0
4/5/2020,Dominica-North America,14,0,0
4/5/2020,Dominican Republic-North America,1745,17,82
4/5/2020,Ecuador-South America,3646,100,180
4/5/2020,Egypt-Africa,1173,247,78
4/5/2020,El Salvador-North America,62,2,3
4/5/2020,Equatorial Guinea-Africa,16,1,0
4/5/2020,Eritrea-Africa,29,0,0
4/5/2020,Estonia-Europe,1097,62,15
4/5/2020,Eswatini-Unknown,9,0,0
4/5/2020,Ethiopia-Africa,43,4,2
4/5/2020,Fiji-Oceania,12,0,0
4/5/2020,Finland-Europe,1927,300,28
4/5/2020,France-Europe,71412,16349,8093
4/5/2020,Gabon-Africa,21,1,1
4/5/2020,Gambia-Africa,4,2,1
4/5/2020,Georgia-Europe,174,36,2
4/5/2020,Germany-Europe,100123,28700,1584
4/5/2020,Ghana-Africa,214,31,5
4/5/2020,Greece-Europe,1735,78,73
4/5/2020,Grenada-North America,12,0,0
4/5/2020,Guatemala-North America,61,15,2
4/5/2020,Guinea-Africa,121,5,0
4/5/2020,Guinea-Bissau-Africa,18,0,0
4/5/2020,Guyana-South America,24,0,4
4/5/2020,Haiti-North America,21,1,1
4/5/2020,Holy See-Unknown,7,0,0
4/5/2020,Honduras-North America,268,6,22
4/5/2020,Hungary-Europe,733,66,34
4/5/2020,Iceland-Europe,1486,428,4
4/5/2020,India-Asia,3588,229,99
4/5/2020,Indonesia-Asia,2273,164,198
4/5/2020,Iran-Asia,58226,19736,3603
4/5/2020,Iraq-Asia,961,279,61
4/5/2020,Ireland-Europe,4994,25,158
4/5/2020,Israel-Asia,8430,477,49
4/5/2020,Italy-Europe,128948,21815,15887
4/5/2020,Jamaica-North America,58,8,3
4/5/2020,Japan-Asia,3876,514,93
4/5/2020,Jordan-Asia,345,110,5
4/5/2020,Kazakhstan-Asia,584,42,6
4/5/2020,Kenya-Africa,142,4,4
4/5/2020,"Korea, South-Asia",10237,6463,183
4/5/2020,Kosovo-Europe,140,23,1
4/5/2020,Kuwait-Asia,556,99,1
4/5/2020,Kyrgyzstan-Asia,147,9,1
4/5/2020,Laos-Asia,11,0,0
4/5/2020,Latvia-Europe,533,1,1
4/5/2020,Lebanon-Asia,527,54,18
4/5/2020,Lesotho-Africa,0,0,0
4/5/2020,Liberia-Africa,13,3,3
4/5/2020,Libya-Africa,18,0,1
4/5/2020,Liechtenstein-Europe,77,56,1
4/5/2020,Lithuania-Europe,811,7,13
4/5/2020,Luxembourg-Europe,2804,500,36
4/5/2020,MS Zaandam-Unknown,9,0,2
4/5/2020,Madagascar-Africa,72,2,0
4/5/2020,Malawi-Africa,4,0,0
4/5/2020,Malaysia-Asia,3662,1005,61
4/5/2020,Maldives-Asia,19,13,0
4/5/2020,Mali-Africa,45,1,5
4/5/2020,Malta-Europe,227,5,0
4/5/2020,Mauritania-Africa,6,2,1
4/5/2020,Mauritius-Africa,227,7,7
4/5/2020,Mexico-North America,2143,633,94
4/5/2020,Moldova-Europe,864,30,15
4/5/2020,Monaco-Europe,73,3,1
4/5/2020,Mongolia-Asia,14,2,0
4/5/2020,Montenegro-Europe,214,1,2
4/5/2020,Morocco-Africa,1021,76,70
4/5/2020,Mozambique-Africa,10,1,0
4/5/2020,Namibia-Africa,16,3,0
4/5/2020,Nepal-Asia,9,1,0
4/5/2020,Netherlands-Europe,17953,7,1771
4/5/2020,New Zealand-Oceania,1039,156,1
4/5/2020,Nicaragua-North America,6,0,1
4/5/2020,Niger-Africa,184,13,10
4/5/2020,Nigeria-Africa,232,33,5
4/5/2020,North Macedonia-Unknown,555,23,18
4/5/2020,Norway-Europe,5687,32,71
4/5/2020,Oman-Asia,298,61,2
4/5/2020,Pakistan-Asia,3766,259,53
4/5/2020,Panama-North America,1801,13,46
4/5/2020,Papua New Guinea-Oceania,1,0,0
4/5/2020,Paraguay-South America,104,12,3
4/5/2020,Peru-South America,2281,989,83
4/5/2020,Philippines-Asia,3246,64,152
4/5/2020,Poland-Europe,4102,134,94
4/5/2020,Portugal-Europe,11278,75,295
4/5/2020,Qatar-Asia,1604,123,4
4/5/2020,Romania-Europe,3864,374,151
4/5/2020,Russia-Eastern Europe and Northern Asia,5389,355,45
4/5/2020,Rwanda-Africa,104,4,0
4/5/2020,Saint Kitts and Nevis-North America,10,0,0
4/5/2020,Saint Lucia-North America,14,1,0
4/5/2020,Saint Vincent and the Grenadines-North America,7,1,0
4/5/2020,San Marino-Europe,266,35,32
4/5/2020,Sao Tome and Principe-Africa,0,0,0
4/5/2020,Saudi Arabia-Asia,2402,488,34
4/5/2020,Senegal-Africa,222,82,2
4/5/2020,Serbia-Europe,1908,0,51
4/5/2020,Seychelles-Africa,10,0,0
4/5/2020,Sierra Leone-Africa,6,0,0
4/5/2020,Singapore-Asia,1309,320,6
4/5/2020,Slovakia-Europe,485,10,1
4/5/2020,Slovenia-Europe,997,79,28
4/5/2020,Somalia-Africa,7,1,0
4/5/2020,South Africa-Africa,1655,95,11
4/5/2020,South Sudan-Africa,1,0,0
4/5/2020,Spain-Europe,131646,38080,12641
4/5/2020,Sri Lanka-Asia,176,33,5
4/5/2020,Sudan-Africa,12,2,2
4/5/2020,Suriname-South America,10,0,1
4/5/2020,Sweden-Europe,6830,0,401
4/5/2020,Switzerland-Europe,21100,6415,715
4/5/2020,Syria-Asia,19,2,2
4/5/2020,Taiwan*-Asia,363,50,5
4/5/2020,Tajikistan-Asia,0,0,0
4/5/2020,Tanzania-Africa,22,3,1
4/5/2020,Thailand-Asia,2169,793,23
4/5/2020,Timor-Leste-Asia,1,0,0
4/5/2020,Togo-Africa,44,20,3
4/5/2020,Trinidad and Tobago-North America,104,1,7
4/5/2020,Tunisia-Africa,574,5,22
4/5/2020,Turkey-Asia,27069,1042,574
4/5/2020,US-North America,337573,17448,12765
4/5/2020,Uganda-Africa,52,0,0
4/5/2020,Ukraine-Europe,1308,28,37
4/5/2020,United Arab Emirates-Asia,1799,144,10
4/5/2020,United Kingdom-Europe,61422,229,5882
4/5/2020,Uruguay-South America,406,104,6
4/5/2020,Uzbekistan-Asia,342,30,2
4/5/2020,Venezuela-South America,159,52,7
4/5/2020,Vietnam-Asia,241,90,0
4/5/2020,West Bank and Gaza-Unknown,237,25,1
4/5/2020,Western Sahara-Unknown,4,0,0
4/5/2020,Yemen-Asia,0,0,0
4/5/2020,Zambia-Africa,39,3,1
4/5/2020,Zimbabwe-Africa,9,0,1
4/6/2020,Afghanistan-Asia,367,18,11
4/6/2020,Albania-Europe,377,116,21
4/6/2020,Algeria-Africa,1423,90,173
4/6/2020,Andorra-Europe,525,31,21
4/6/2020,Angola-Africa,16,2,2
4/6/2020,Antigua and Barbuda-North America,15,0,0
4/6/2020,Argentina-South America,1554,325,48
4/6/2020,Armenia-Europe,833,62,8
4/6/2020,Australia-Oceania,5797,1080,40
4/6/2020,Austria-Europe,12297,3463,220
4/6/2020,Azerbaijan-Europe,641,44,7
4/6/2020,Bahamas-North America,29,4,5
4/6/2020,Bahrain-Asia,756,458,4
4/6/2020,Bangladesh-Asia,123,33,12
4/6/2020,Barbados-North America,60,6,2
4/6/2020,Belarus-Europe,700,53,13
4/6/2020,Belgium-Europe,20814,3986,1632
4/6/2020,Belize-North America,7,0,1
4/6/2020,Benin-Africa,26,5,1
4/6/2020,Bhutan-Asia,5,2,0
4/6/2020,Bolivia-South America,183,2,11
4/6/2020,Bosnia and Herzegovina-Europe,674,47,29
4/6/2020,Botswana-Africa,6,0,1
4/6/2020,Brazil-South America,12161,127,564
4/6/2020,Brunei-Asia,135,82,1
4/6/2020,Bulgaria-Europe,549,39,22
4/6/2020,Burkina Faso-Unknown,364,108,18
4/6/2020,Burma-Unknown,22,0,1
4/6/2020,Burundi-Africa,3,0,0
4/6/2020,Cabo Verde-Unknown,7,1,1
4/6/2020,Cambodia-Asia,114,53,0
4/6/2020,Cameroon-Africa,658,17,9
4/6/2020,Canada-North America,16563,3256,339
4/6/2020,Central African Republic-Africa,8,0,0
4/6/2020,Chad-Africa,9,0,0
4/6/2020,Chile-South America,5009,728,37
4/6/2020,China-Asia,82665,77310,3335
4/6/2020,Colombia-South America,1579,88,46
4/6/2020,Comoros-Africa,0,0,0
4/6/2020,Congo (Brazzaville)-Unknown,45,2,5
4/6/2020,Congo (Kinshasa)-Unknown,161,5,18
4/6/2020,Costa Rica-North America,467,18,2
4/6/2020,Cote d'Ivoire-Unknown,323,41,3
4/6/2020,Croatia-Europe,1222,130,16
4/6/2020,Cuba-North America,350,18,9
4/6/2020,Cyprus-Europe,465,45,9
4/6/2020,Czechia-Europe,4822,121,78
4/6/2020,Denmark-Europe,4875,1489,187
4/6/2020,Diamond Princess-Unknown,712,619,11
4/6/2020,Djibouti-Africa,90,9,0
4/6/2020,Dominica-North America,15,1,0
4/6/2020,Dominican Republic-North America,1828,33,86
4/6/2020,Ecuador-South America,3747,100,191
4/6/2020,Egypt-Africa,1322,259,85
4/6/2020,El Salvador-North America,69,5,4
4/6/2020,Equatorial Guinea-Africa,16,3,0
4/6/2020,Eritrea-Africa,31,0,0
4/6/2020,Estonia-Europe,1108,62,19
4/6/2020,Eswatini-Unknown,10,4,0
4/6/2020,Ethiopia-Africa,44,4,2
4/6/2020,Fiji-Oceania,14,0,0
4/6/2020,Finland-Europe,2176,300,27
4/6/2020,France-Europe,75343,17428,8926
4/6/2020,Gabon-Africa,24,1,1
4/6/2020,Gambia-Africa,4,2,1
4/6/2020,Georgia-Europe,188,39,2
4/6/2020,Germany-Europe,103374,28700,1810
4/6/2020,Ghana-Africa,214,31,5
4/6/2020,Greece-Europe,1755,269,79
4/6/2020,Grenada-North America,12,0,0
4/6/2020,Guatemala-North America,70,15,3
4/6/2020,Guinea-Africa,128,5,0
4/6/2020,Guinea-Bissau-Africa,18,0,0
4/6/2020,Guyana-South America,31,8,4
4/6/2020,Haiti-North America,24,0,1
4/6/2020,Holy See-Unknown,7,0,0
4/6/2020,Honduras-North America,298,6,22
4/6/2020,Hungary-Europe,744,67,38
4/6/2020,Iceland-Europe,1562,460,6
4/6/2020,India-Asia,4778,375,136
4/6/2020,Indonesia-Asia,2491,192,209
4/6/2020,Iran-Asia,60500,24236,3739
4/6/2020,Iraq-Asia,1031,344,64
4/6/2020,Ireland-Europe,5364,25,174
4/6/2020,Israel-Asia,8904,585,57
4/6/2020,Italy-Europe,132547,22837,16523
4/6/2020,Jamaica-North America,58,8,3
4/6/2020,Japan-Asia,4110,575,96
4/6/2020,Jordan-Asia,349,126,6
4/6/2020,Kazakhstan-Asia,662,46,6
4/6/2020,Kenya-Africa,158,4,6
4/6/2020,"Korea, South-Asia",10284,6598,186
4/6/2020,Kosovo-Europe,145,23,1
4/6/2020,Kuwait-Asia,665,103,1
4/6/2020,Kyrgyzstan-Asia,216,33,4
4/6/2020,Laos-Asia,12,0,0
4/6/2020,Latvia-Europe,542,16,1
4/6/2020,Lebanon-Asia,541,60,19
4/6/2020,Lesotho-Africa,0,0,0
4/6/2020,Liberia-Africa,14,3,3
4/6/2020,Libya-Africa,19,1,1
4/6/2020,Liechtenstein-Europe,77,58,1
4/6/2020,Lithuania-Europe,843,8,15
4/6/2020,Luxembourg-Europe,2843,500,41
4/6/2020,MS Zaandam-Unknown,9,0,2
4/6/2020,Madagascar-Africa,82,2,0
4/6/2020,Malawi-Africa,5,0,0
4/6/2020,Malaysia-Asia,3793,1241,62
4/6/2020,Maldives-Asia,19,13,0
4/6/2020,Mali-Africa,47,9,5
4/6/2020,Malta-Europe,241,5,0
4/6/2020,Mauritania-Africa,6,2,1
4/6/2020,Mauritius-Africa,244,7,7
4/6/2020,Mexico-North America,2439,633,125
4/6/2020,Moldova-Europe,965,37,19
4/6/2020,Monaco-Europe,77,4,1
4/6/2020,Mongolia-Asia,15,2,0
4/6/2020,Montenegro-Europe,233,1,2
4/6/2020,Morocco-Africa,1120,81,80
4/6/2020,Mozambique-Africa,10,1,0
4/6/2020,Namibia-Africa,16,3,0
4/6/2020,Nepal-Asia,9,1,0
4/6/2020,Netherlands-Europe,18926,8,1874
4/6/2020,New Zealand-Oceania,1106,176,1
4/6/2020,Nicaragua-North America,6,0,1
4/6/2020,Niger-Africa,253,26,10
4/6/2020,Nigeria-Africa,238,35,5
4/6/2020,North Macedonia-Unknown,570,30,23
4/6/2020,Norway-Europe,5865,32,76
